Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2600,1021,908,784,2713,91.44
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2610,643,375,143,1161,92.95
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2620,147,80,34,261,89.69
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2621,-,-,-,8,88.89
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,2630,127,127,113,367,91.29
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3510,308,278,497,1083,90.25
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3520,383,554,509,1446,89.59
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3530,1160,763,682,2605,91.73
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3540,642,401,626,1669,94.08
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3550,2656,3248,288,6192,92.31
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3560,232,375,214,821,89.63
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3570,470,876,464,1810,90.95
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3580,774,1197,649,2620,89.39
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3590,412,628,636,1676,90.84
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3600,340,523,411,1274,92.72
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3610,143,178,238,559,90.45
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3620,550,483,336,1369,91.69
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3621,520,379,323,1222,92.37
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3622,576,426,357,1359,91.82
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3630,414,728,379,1521,92.52
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3640,331,585,385,1301,92.07
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3650,312,647,326,1285,91.98
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3660,447,652,435,1534,91.69
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3670,1272,1622,557,3451,91.42
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3680,367,460,204,1031,92.63
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3690,776,1044,778,2598,91.29
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3700,558,795,491,1844,92.48
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3710,780,1195,663,2638,91.69
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3720,218,353,158,729,90.67
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3721,-,-,-,81,84.38
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3730,409,760,430,1599,92.37
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3740,451,554,290,1295,87.92
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3750,515,702,403,1620,87.66
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3760,439,535,344,1318,88.63
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3770,401,667,351,1419,92.38
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3780,834,1060,786,2680,89.42
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3790,125,316,108,549,92.74
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3800,390,617,415,1422,92.46
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3810,425,519,446,1390,89.56
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3820,436,322,332,1090,92.37
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3830,293,233,303,829,89.91
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,3840,548,666,400,1614,90.32
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4500,500,656,311,1467,91.86
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4510,876,937,258,2071,93.20
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4520,692,955,467,2114,90.89
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4521,-,-,-,104,90.43
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4530,263,101,357,721,90.92
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4540,179,228,289,696,94.18
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4550,473,464,320,1257,92.22
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4560,651,647,392,1690,91.95
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4570,595,251,482,1328,91.59
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4580,720,924,467,2111,92.95
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4590,826,783,498,2107,91.97
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4600,375,357,96,828,90.89
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4610,887,591,362,1840,91.86
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4620,1032,530,414,1976,91.19
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4630,292,198,227,717,92.28
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4640,935,1156,257,2348,91.90
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4650,767,396,160,1323,91.81
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4651,2111,1379,578,4068,90.20
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4652,420,237,81,738,90.55
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4653,384,290,88,762,92.81
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4654,1530,921,566,3017,94.08
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4660,834,788,234,1856,92.52
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4670,985,1377,313,2675,92.31
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4680,498,461,361,1320,90.72
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4690,616,732,512,1860,90.60
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4700,196,229,88,513,94.30
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4710,701,972,641,2314,90.96
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4720,241,256,169,666,90.49
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4730,296,298,163,757,92.66
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4740,262,133,260,655,90.10
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4750,557,665,255,1477,90.89
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4760,267,119,160,546,93.02
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4770,345,442,200,987,89.16
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",Yes,NON,4771,130,132,64,326,82.95
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0001,36,40,37,113,13.81
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0002,-,-,-,54,11.11
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0003,60,66,49,175,9.29
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0004,90,92,71,253,8.14
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0005,71,85,91,247,15.76
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0006,70,67,39,176,9.12
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0007,75,56,55,186,9.76
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0008,38,32,34,104,9.00
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0009,-,-,-,105,7.74
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0010,-,-,-,75,8.40
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0011,-,-,-,71,11.08
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0012,39,60,39,138,7.62
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0013,-,-,-,22,6.79
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0014,123,135,72,330,11.42
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0015,63,62,51,176,9.87
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0016,66,63,64,193,11.96
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0017,47,30,32,109,8.47
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0018,99,101,71,271,9.32
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0019,-,-,-,96,7.79
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0040,39,84,38,161,7.00
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0050,-,-,-,97,9.44
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0060,-,-,-,46,16.20
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,0070,-,-,-,21,9.77
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,1500,-,-,-,31,7.62
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,1510,-,-,-,74,9.69
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,1520,-,-,-,110,8.38
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,1530,54,34,58,146,9.81
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,1540,-,-,-,102,6.99
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,1550,49,99,73,221,9.26
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,1560,-,-,-,115,8.11
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,1570,60,104,42,206,10.71
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,1580,-,-,-,128,9.67
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,1590,46,79,37,162,10.18
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,1600,51,73,43,167,8.69
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,1610,54,111,68,233,9.77
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2500,53,41,58,152,13.05
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2510,-,-,-,55,12.14
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2520,30,69,42,141,9.77
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2530,-,-,-,126,10.60
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2540,-,-,-,91,10.04
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2550,-,-,-,117,9.64
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2551,-,-,-,75,9.55
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2560,-,-,-,90,11.02
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2570,60,56,65,181,8.72
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2580,-,-,-,107,7.56
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2590,-,-,-,76,10.78
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2600,78,110,66,254,8.56
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2610,-,-,-,88,7.05
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2620,-,-,-,30,10.31
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2621,-,-,-,1,11.11
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,2630,-,-,-,35,8.71
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3510,-,-,-,117,9.75
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3520,41,62,65,168,10.41
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3530,82,75,78,235,8.27
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3540,-,-,-,105,5.92
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3550,-,-,-,516,7.69
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3560,-,-,-,95,10.37
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3570,44,92,44,180,9.05
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3580,89,135,87,311,10.61
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3590,50,63,56,169,9.16
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3600,-,-,-,100,7.28
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3610,-,-,-,59,9.55
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3620,59,35,30,124,8.31
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3621,-,-,-,101,7.63
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3622,48,40,33,121,8.18
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3630,44,49,30,123,7.48
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3640,-,-,-,112,7.93
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3650,33,49,30,112,8.02
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3660,40,53,46,139,8.31
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3670,103,146,75,324,8.58
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3680,-,-,-,82,7.37
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3690,68,95,85,248,8.71
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3700,37,70,43,150,7.52
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3710,99,96,44,239,8.31
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3720,-,-,-,75,9.33
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3721,-,-,-,15,15.63
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3730,-,-,-,132,7.63
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3740,35,97,46,178,12.08
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3750,74,92,62,228,12.34
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3760,62,68,39,169,11.37
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3770,32,54,31,117,7.62
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3780,93,125,99,317,10.58
"No. 6 Constitutional Amendment Article VII, Section 6 and Article XII",No,NON,3790,-,-,-,43,7.26
