Contest,Candidate Issue,Party,Precinct Name,Mail Votes,Early Votes,Election Day Votes,Total Votes,% of Total Votes
Retention Muniz,No,,PCT 406,538,545,154,1237,24.03
Retention Muniz,No,,PCT 407,-,-,-,185,27.09
Retention Muniz,No,,PCT 408,558,678,197,1433,24.58
Retention Muniz,No,,PCT 409,-,-,-,66,29.20
Retention Muniz,No,,PCT 410,465,343,58,866,19.24
Retention Muniz,No,,PCT 501,338,387,68,793,23.96
Retention Muniz,No,,PCT 502,542,576,202,1320,26.52
Retention Muniz,No,,PCT 503,217,174,59,450,33.06
Retention Muniz,No,,PCT 504,356,281,137,774,27.89
Retention Muniz,No,,PCT 505,379,333,126,838,32.36
Retention Muniz,No,,PCT 506,188,121,50,359,31.83
Retention Muniz,No,,PCT 507,181,169,88,438,35.38
Retention Muniz,No,,PCT 508,456,475,146,1077,29.35
Retention Muniz,No,,PCT 509,435,609,90,1134,27.89
Retention Evander,Yes,,PCT 101,741,1749,298,2788,76.20
Retention Evander,Yes,,PCT 102,529,1131,199,1859,78.67
Retention Evander,Yes,,PCT 103,604,736,175,1515,76.90
Retention Evander,Yes,,PCT 104,645,1323,303,2271,78.66
Retention Evander,Yes,,PCT 105,1346,2274,416,4036,77.65
Retention Evander,Yes,,PCT 106,767,1669,538,2974,76.37
Retention Evander,Yes,,PCT 107,1167,2532,691,4390,75.46
Retention Evander,Yes,,PCT 108,422,716,127,1265,75.61
Retention Evander,Yes,,PCT 109,658,1360,346,2364,78.49
Retention Evander,Yes,,PCT 110,131,198,93,422,69.29
Retention Evander,Yes,,PCT 111,533,1027,222,1782,78.95
Retention Evander,Yes,,PCT 201,800,1878,345,3023,77.77
Retention Evander,Yes,,PCT 202,521,1171,395,2087,78.11
Retention Evander,Yes,,PCT 203,974,1588,729,3291,77.80
Retention Evander,Yes,,PCT 204,558,1036,389,1983,72.45
Retention Evander,Yes,,PCT 205,1134,2057,553,3744,77.71
Retention Evander,Yes,,PCT 206,203,294,183,680,75.56
Retention Evander,Yes,,PCT 207,603,744,305,1652,66.53
Retention Evander,Yes,,PCT 208,175,399,214,788,71.12
Retention Evander,Yes,,PCT 209,434,880,320,1634,70.13
Retention Evander,Yes,,PCT 301,316,445,143,904,74.71
Retention Evander,Yes,,PCT 302,1212,1829,666,3707,77.21
Retention Evander,Yes,,PCT 303,302,407,206,915,73.85
Retention Evander,Yes,,PCT 304,822,1139,403,2364,73.76
Retention Evander,Yes,,PCT 305,1295,1613,523,3431,78.44
Retention Evander,Yes,,PCT 306,570,637,202,1409,78.41
Retention Evander,Yes,,PCT 307,946,1647,315,2908,77.26
Retention Evander,Yes,,PCT 308,586,801,154,1541,81.58
Retention Evander,Yes,,PCT 309,1207,1462,372,3041,77.07
Retention Evander,Yes,,PCT 401,1039,1862,367,3268,77.77
Retention Evander,Yes,,PCT 402,1424,2318,386,4128,79.20
Retention Evander,Yes,,PCT 403,1179,1844,302,3325,80.14
Retention Evander,Yes,,PCT 404,624,937,224,1785,81.77
Retention Evander,Yes,,PCT 405,1044,1732,324,3100,81.22
Retention Evander,Yes,,PCT 406,1366,2009,621,3996,80.27
Retention Evander,Yes,,PCT 407,198,264,62,524,78.33
Retention Evander,Yes,,PCT 408,1461,2151,842,4454,78.26
Retention Evander,Yes,,PCT 409,52,78,30,160,70.80
Retention Evander,Yes,,PCT 410,1740,1660,282,3682,83.38
Retention Evander,Yes,,PCT 501,961,1314,275,2550,78.68
Retention Evander,Yes,,PCT 502,1380,1703,589,3672,75.82
Retention Evander,Yes,,PCT 503,424,413,132,969,73.80
Retention Evander,Yes,,PCT 504,819,795,411,2025,75.31
Retention Evander,Yes,,PCT 505,712,791,330,1833,72.14
Retention Evander,Yes,,PCT 506,390,301,136,827,75.46
Retention Evander,Yes,,PCT 507,349,305,182,836,69.38
Retention Evander,Yes,,PCT 508,978,1308,413,2699,75.26
Retention Evander,Yes,,PCT 509,1068,1730,278,3076,77.77
Retention Evander,No,,PCT 101,235,561,75,871,23.80
Retention Evander,No,,PCT 102,155,303,46,504,21.33
Retention Evander,No,,PCT 103,141,257,57,455,23.10
Retention Evander,No,,PCT 104,172,365,79,616,21.34
Retention Evander,No,,PCT 105,383,674,105,1162,22.35
Retention Evander,No,,PCT 106,209,541,170,920,23.63
Retention Evander,No,,PCT 107,385,815,228,1428,24.54
Retention Evander,No,,PCT 108,115,260,33,408,24.39
Retention Evander,No,,PCT 109,171,414,63,648,21.51
Retention Evander,No,,PCT 110,44,107,36,187,30.71
Retention Evander,No,,PCT 111,165,259,51,475,21.05
Retention Evander,No,,PCT 201,233,522,109,864,22.23
Retention Evander,No,,PCT 202,140,334,111,585,21.89
Retention Evander,No,,PCT 203,297,475,167,939,22.20
Retention Evander,No,,PCT 204,193,400,161,754,27.55
Retention Evander,No,,PCT 205,326,554,194,1074,22.29
Retention Evander,No,,PCT 206,54,99,67,220,24.44
Retention Evander,No,,PCT 207,227,420,184,831,33.47
Retention Evander,No,,PCT 208,58,162,100,320,28.88
Retention Evander,No,,PCT 209,153,401,142,696,29.87
Retention Evander,No,,PCT 301,107,157,42,306,25.29
Retention Evander,No,,PCT 302,325,548,221,1094,22.79
Retention Evander,No,,PCT 303,83,146,95,324,26.15
Retention Evander,No,,PCT 304,269,404,168,841,26.24
Retention Evander,No,,PCT 305,311,485,147,943,21.56
Retention Evander,No,,PCT 306,137,165,86,388,21.59
Retention Evander,No,,PCT 307,262,516,78,856,22.74
Retention Evander,No,,PCT 308,120,193,35,348,18.42
Retention Evander,No,,PCT 309,349,459,97,905,22.93
Retention Evander,No,,PCT 401,296,537,101,934,22.23
Retention Evander,No,,PCT 402,355,617,112,1084,20.80
Retention Evander,No,,PCT 403,252,489,83,824,19.86
Retention Evander,No,,PCT 404,130,219,49,398,18.23
Retention Evander,No,,PCT 405,231,405,81,717,18.78
Retention Evander,No,,PCT 406,312,509,161,982,19.73
Retention Evander,No,,PCT 407,-,-,-,145,21.67
Retention Evander,No,,PCT 408,387,664,186,1237,21.74
Retention Evander,No,,PCT 409,-,-,-,66,29.20
Retention Evander,No,,PCT 410,313,363,58,734,16.62
Retention Evander,No,,PCT 501,254,374,63,691,21.32
Retention Evander,No,,PCT 502,392,562,217,1171,24.18
Retention Evander,No,,PCT 503,143,140,61,344,26.20
Retention Evander,No,,PCT 504,239,288,137,664,24.69
Retention Evander,No,,PCT 505,279,298,131,708,27.86
Retention Evander,No,,PCT 506,121,104,44,269,24.54
Retention Evander,No,,PCT 507,138,152,79,369,30.62
Retention Evander,No,,PCT 508,317,424,146,887,24.74
Retention Evander,No,,PCT 509,268,527,84,879,22.23
Retention Harris,Yes,,PCT 101,728,1785,302,2815,77.59
Retention Harris,Yes,,PCT 102,498,1159,205,1862,79.30
Retention Harris,Yes,,PCT 103,602,792,183,1577,80.38
Retention Harris,Yes,,PCT 104,630,1383,309,2322,80.93
Retention Harris,Yes,,PCT 105,1297,2315,415,4027,78.12
Retention Harris,Yes,,PCT 106,766,1770,559,3095,79.58
Retention Harris,Yes,,PCT 107,1130,2630,704,4464,77.18
Retention Harris,Yes,,PCT 108,409,743,129,1281,77.31
Retention Harris,Yes,,PCT 109,673,1413,355,2441,81.07
Retention Harris,Yes,,PCT 110,136,215,90,441,72.65
Retention Harris,Yes,,PCT 111,512,1037,220,1769,79.04
Retention Harris,Yes,,PCT 201,787,1898,351,3036,78.33
Retention Harris,Yes,,PCT 202,497,1207,394,2098,79.02
Retention Harris,Yes,,PCT 203,934,1618,728,3280,78.08
Retention Harris,Yes,,PCT 204,567,1102,414,2083,76.27
Retention Harris,Yes,,PCT 205,1100,2118,567,3785,78.76
Retention Harris,Yes,,PCT 206,200,298,177,675,75.59
Retention Harris,Yes,,PCT 207,605,736,300,1641,66.55
Retention Harris,Yes,,PCT 208,166,423,227,816,73.98
Retention Harris,Yes,,PCT 209,416,908,331,1655,71.27
Retention Harris,Yes,,PCT 301,314,462,144,920,76.79
Retention Harris,Yes,,PCT 302,1176,1882,686,3744,78.46
Retention Harris,Yes,,PCT 303,279,421,218,918,74.88
Retention Harris,Yes,,PCT 304,804,1182,416,2402,75.53
Retention Harris,Yes,,PCT 305,1224,1652,536,3412,78.51
Retention Harris,Yes,,PCT 306,565,654,211,1430,80.11
Retention Harris,Yes,,PCT 307,912,1709,321,2942,78.85
Retention Harris,Yes,,PCT 308,581,801,149,1531,81.05
Retention Harris,Yes,,PCT 309,1151,1497,371,3019,76.98
Retention Harris,Yes,,PCT 401,1006,1900,367,3273,78.77
Retention Harris,Yes,,PCT 402,1404,2362,398,4164,80.05
Retention Harris,Yes,,PCT 403,1167,1936,316,3419,82.97
Retention Harris,Yes,,PCT 404,611,961,233,1805,83.49
Retention Harris,Yes,,PCT 405,1015,1775,334,3124,82.04
Retention Harris,Yes,,PCT 406,1300,2034,646,3980,80.58
Retention Harris,Yes,,PCT 407,186,269,66,521,79.06
Retention Harris,Yes,,PCT 408,1429,2256,851,4536,79.92
Retention Harris,Yes,,PCT 409,51,77,30,158,70.22
Retention Harris,Yes,,PCT 410,1719,1744,289,3752,85.35
Retention Harris,Yes,,PCT 501,967,1341,282,2590,80.16
Retention Harris,Yes,,PCT 502,1364,1724,595,3683,76.51
Retention Harris,Yes,,PCT 503,397,404,135,936,71.94
Retention Harris,Yes,,PCT 504,763,832,422,2017,75.40
Retention Harris,Yes,,PCT 505,684,789,327,1800,71.74
Retention Harris,Yes,,PCT 506,376,293,136,805,74.54
Retention Harris,Yes,,PCT 507,351,295,184,830,69.28
Retention Harris,Yes,,PCT 508,937,1319,418,2674,75.05
Retention Harris,Yes,,PCT 509,1021,1725,279,3025,76.87
Retention Harris,No,,PCT 101,242,507,64,813,22.41
Retention Harris,No,,PCT 102,180,268,38,486,20.70
Retention Harris,No,,PCT 103,139,197,49,385,19.62
Retention Harris,No,,PCT 104,180,299,68,547,19.07
Retention Harris,No,,PCT 105,419,610,99,1128,21.88
Retention Harris,No,,PCT 106,212,437,145,794,20.42
Retention Harris,No,,PCT 107,413,703,204,1320,22.82
Retention Harris,No,,PCT 108,124,222,30,376,22.69
Retention Harris,No,,PCT 109,163,353,54,570,18.93
Retention Harris,No,,PCT 110,37,90,39,166,27.35
Retention Harris,No,,PCT 111,185,238,46,469,20.96
Retention Harris,No,,PCT 201,248,489,103,840,21.67
Retention Harris,No,,PCT 202,160,292,105,557,20.98
Retention Harris,No,,PCT 203,337,424,160,921,21.92
Retention Harris,No,,PCT 204,185,331,132,648,23.73
Retention Harris,No,,PCT 205,361,486,174,1021,21.24
Retention Harris,No,,PCT 206,59,90,69,218,24.41
Retention Harris,No,,PCT 207,227,411,187,825,33.45
Retention Harris,No,,PCT 208,68,136,83,287,26.02
Retention Harris,No,,PCT 209,167,371,129,667,28.73
Retention Harris,No,,PCT 301,106,134,38,278,23.21
Retention Harris,No,,PCT 302,353,476,199,1028,21.54
Retention Harris,No,,PCT 303,99,131,78,308,25.12
Retention Harris,No,,PCT 304,271,359,148,778,24.47
Retention Harris,No,,PCT 305,371,431,132,934,21.49
Retention Harris,No,,PCT 306,136,147,72,355,19.89
Retention Harris,No,,PCT 307,290,432,67,789,21.15
Retention Harris,No,,PCT 308,122,196,40,358,18.95
Retention Harris,No,,PCT 309,399,412,92,903,23.02
Retention Harris,No,,PCT 401,318,469,95,882,21.23
Retention Harris,No,,PCT 402,380,558,100,1038,19.95
Retention Harris,No,,PCT 403,259,381,62,702,17.03
Retention Harris,No,,PCT 404,142,176,39,357,16.51
Retention Harris,No,,PCT 405,256,358,70,684,17.96
Retention Harris,No,,PCT 406,352,475,132,959,19.42
Retention Harris,No,,PCT 407,-,-,-,138,20.94
Retention Harris,No,,PCT 408,418,551,171,1140,20.08
Retention Harris,No,,PCT 409,-,-,-,67,29.78
Retention Harris,No,,PCT 410,320,274,50,644,14.65
Retention Harris,No,,PCT 501,249,340,52,641,19.84
Retention Harris,No,,PCT 502,402,526,203,1131,23.49
Retention Harris,No,,PCT 503,161,147,57,365,28.06
Retention Harris,No,,PCT 504,284,250,124,658,24.60
Retention Harris,No,,PCT 505,288,293,128,709,28.26
Retention Harris,No,,PCT 506,130,101,44,275,25.46
Retention Harris,No,,PCT 507,135,158,75,368,30.72
Retention Harris,No,,PCT 508,348,404,137,889,24.95
Retention Harris,No,,PCT 509,309,526,75,910,23.13
Retention Orfinger,Yes,,PCT 101,721,1725,290,2736,75.64
Retention Orfinger,Yes,,PCT 102,524,1109,196,1829,78.36
Retention Orfinger,Yes,,PCT 103,593,759,173,1525,78.01
Retention Orfinger,Yes,,PCT 104,643,1305,300,2248,78.88
Retention Orfinger,Yes,,PCT 105,1285,2215,404,3904,76.04
Retention Orfinger,Yes,,PCT 106,746,1700,539,2985,77.09
Retention Orfinger,Yes,,PCT 107,1133,2543,681,4357,75.55
Retention Orfinger,Yes,,PCT 108,412,706,123,1241,75.72
Retention Orfinger,Yes,,PCT 109,663,1354,338,2355,78.82
Retention Orfinger,Yes,,PCT 110,128,204,91,423,69.46
Retention Orfinger,Yes,,PCT 111,526,1003,219,1748,78.39
Retention Orfinger,Yes,,PCT 201,770,1845,348,2963,76.62
Retention Orfinger,Yes,,PCT 202,505,1154,381,2040,77.39
Retention Orfinger,Yes,,PCT 203,945,1586,711,3242,77.47
Retention Orfinger,Yes,,PCT 204,572,1060,402,2034,74.61
Retention Orfinger,Yes,,PCT 205,1101,2049,559,3709,77.84
Retention Orfinger,Yes,,PCT 206,198,290,177,665,75.14
Retention Orfinger,Yes,,PCT 207,607,727,297,1631,66.41
Retention Orfinger,Yes,,PCT 208,164,378,214,756,68.60
Retention Orfinger,Yes,,PCT 209,412,871,321,1604,69.20
Retention Orfinger,Yes,,PCT 301,323,441,139,903,75.69
Retention Orfinger,Yes,,PCT 302,1173,1823,660,3656,76.98
Retention Orfinger,Yes,,PCT 303,288,413,204,905,73.94
Retention Orfinger,Yes,,PCT 304,805,1112,395,2312,73.26
Retention Orfinger,Yes,,PCT 305,1265,1602,515,3382,77.93
Retention Orfinger,Yes,,PCT 306,571,620,191,1382,78.04
Retention Orfinger,Yes,,PCT 307,934,1639,311,2884,77.67
Retention Orfinger,Yes,,PCT 308,588,788,153,1529,81.42
Retention Orfinger,Yes,,PCT 309,1227,1469,371,3067,78.40
Retention Orfinger,Yes,,PCT 401,1038,1857,363,3258,78.96
Retention Orfinger,Yes,,PCT 402,1406,2297,384,4087,79.04
Retention Orfinger,Yes,,PCT 403,1160,1859,291,3310,80.87
Retention Orfinger,Yes,,PCT 404,613,921,225,1759,81.70
Retention Orfinger,Yes,,PCT 405,987,1696,327,3010,80.12
Retention Orfinger,Yes,,PCT 406,1331,1979,609,3919,79.80
Retention Orfinger,Yes,,PCT 407,187,252,61,500,76.22
Retention Orfinger,Yes,,PCT 408,1445,2147,834,4426,78.45
Retention Orfinger,Yes,,PCT 409,53,81,31,165,73.01
Retention Orfinger,Yes,,PCT 410,1718,1668,276,3662,83.74
Retention Orfinger,Yes,,PCT 501,945,1286,273,2504,78.05
Retention Orfinger,Yes,,PCT 502,1337,1686,577,3600,75.22
Retention Orfinger,Yes,,PCT 503,410,393,128,931,71.78
Retention Orfinger,Yes,,PCT 504,797,824,411,2032,76.25
Retention Orfinger,Yes,,PCT 505,698,763,323,1784,71.27
Retention Orfinger,Yes,,PCT 506,387,285,132,804,75.07
Retention Orfinger,Yes,,PCT 507,362,301,177,840,69.88
Retention Orfinger,Yes,,PCT 508,943,1285,395,2623,73.89
Retention Orfinger,Yes,,PCT 509,1048,1693,267,3008,76.91
Retention Orfinger,No,,PCT 101,250,561,70,881,24.36
Retention Orfinger,No,,PCT 102,152,310,43,505,21.64
Retention Orfinger,No,,PCT 103,141,233,56,430,21.99
Retention Orfinger,No,,PCT 104,164,362,76,602,21.12
Retention Orfinger,No,,PCT 105,429,693,108,1230,23.96
Retention Orfinger,No,,PCT 106,227,496,164,887,22.91
Retention Orfinger,No,,PCT 107,407,778,225,1410,24.45
Retention Orfinger,No,,PCT 108,115,250,33,398,24.28
Retention Orfinger,No,,PCT 109,173,393,67,633,21.18
Retention Orfinger,No,,PCT 110,46,100,40,186,30.54
Retention Orfinger,No,,PCT 111,169,265,48,482,21.61
Retention Orfinger,No,,PCT 201,266,533,105,904,23.38
Retention Orfinger,No,,PCT 202,149,331,116,596,22.61
Retention Orfinger,No,,PCT 203,322,454,167,943,22.53
Retention Orfinger,No,,PCT 204,178,368,146,692,25.39
Retention Orfinger,No,,PCT 205,342,534,180,1056,22.16
Retention Orfinger,No,,PCT 206,56,98,66,220,24.86
Retention Orfinger,No,,PCT 207,220,417,188,825,33.59
Retention Orfinger,No,,PCT 208,68,181,97,346,31.40
Retention Orfinger,No,,PCT 209,172,406,136,714,30.80
Retention Orfinger,No,,PCT 301,96,151,43,290,24.31
Retention Orfinger,No,,PCT 302,349,525,219,1093,23.02
Retention Orfinger,No,,PCT 303,90,139,90,319,26.06
Retention Orfinger,No,,PCT 304,271,409,164,844,26.74
Retention Orfinger,No,,PCT 305,329,475,154,958,22.07
Retention Orfinger,No,,PCT 306,129,174,86,389,21.96
Retention Orfinger,No,,PCT 307,266,491,72,829,22.33
Retention Orfinger,No,,PCT 308,116,198,35,349,18.58
Retention Orfinger,No,,PCT 309,324,429,92,845,21.60
Retention Orfinger,No,,PCT 401,271,502,95,868,21.04
Retention Orfinger,No,,PCT 402,359,615,110,1084,20.96
Retention Orfinger,No,,PCT 403,255,446,82,783,19.13
Retention Orfinger,No,,PCT 404,135,215,44,394,18.30
Retention Orfinger,No,,PCT 405,257,414,76,747,19.88
Retention Orfinger,No,,PCT 406,314,525,153,992,20.20
Retention Orfinger,No,,PCT 407,-,-,-,156,23.78
Retention Orfinger,No,,PCT 408,391,643,182,1216,21.55
Retention Orfinger,No,,PCT 409,-,-,-,61,26.99
Retention Orfinger,No,,PCT 410,314,336,61,711,16.26
Retention Orfinger,No,,PCT 501,266,378,60,704,21.95
Retention Orfinger,No,,PCT 502,430,545,211,1186,24.78
Retention Orfinger,No,,PCT 503,150,154,62,366,28.22
Retention Orfinger,No,,PCT 504,244,259,130,633,23.75
Retention Orfinger,No,,PCT 505,275,314,130,719,28.73
Retention Orfinger,No,,PCT 506,121,106,40,267,24.93
Retention Orfinger,No,,PCT 507,124,154,84,362,30.12
Retention Orfinger,No,,PCT 508,349,420,158,927,26.11
Retention Orfinger,No,,PCT 509,280,536,87,903,23.09
Retention Sasso,Yes,,PCT 101,646,1712,287,2645,73.21
Retention Sasso,Yes,,PCT 102,439,1116,203,1758,75.58
Retention Sasso,Yes,,PCT 103,509,777,170,1456,74.51
Retention Sasso,Yes,,PCT 104,538,1326,310,2174,76.07
Retention Sasso,Yes,,PCT 105,1106,2187,413,3706,72.23
Retention Sasso,Yes,,PCT 106,664,1747,563,2974,76.89
Retention Sasso,Yes,,PCT 107,998,2528,692,4218,73.19
Retention Sasso,Yes,,PCT 108,361,720,126,1207,73.60
Retention Sasso,Yes,,PCT 109,605,1391,342,2338,78.09
Retention Sasso,Yes,,PCT 110,125,217,84,426,70.18
Retention Sasso,Yes,,PCT 111,464,1004,222,1690,75.85
Retention Sasso,Yes,,PCT 201,665,1838,357,2860,73.81
Retention Sasso,Yes,,PCT 202,451,1147,398,1996,75.89
Retention Sasso,Yes,,PCT 203,848,1572,712,3132,74.71
Retention Sasso,Yes,,PCT 204,516,1119,400,2035,75.20
Retention Sasso,Yes,,PCT 205,965,2049,574,3588,75.17
Retention Sasso,Yes,,PCT 206,171,283,174,628,70.80
Retention Sasso,Yes,,PCT 207,497,658,284,1439,59.00
Retention Sasso,Yes,,PCT 208,144,399,226,769,70.42
Retention Sasso,Yes,,PCT 209,404,913,316,1633,70.75
Retention Sasso,Yes,,PCT 301,289,442,133,864,72.85
Retention Sasso,Yes,,PCT 302,973,1779,673,3425,72.01
Retention Sasso,Yes,,PCT 303,223,390,202,815,66.48
Retention Sasso,Yes,,PCT 304,642,1113,411,2166,68.33
Retention Sasso,Yes,,PCT 305,1013,1557,515,3085,71.03
Retention Sasso,Yes,,PCT 306,491,644,216,1351,76.20
Retention Sasso,Yes,,PCT 307,759,1632,318,2709,72.96
Retention Sasso,Yes,,PCT 308,434,767,143,1344,71.83
Retention Sasso,Yes,,PCT 309,906,1372,381,2659,68.02
Retention Sasso,Yes,,PCT 401,856,1778,358,2992,72.80
Retention Sasso,Yes,,PCT 402,1169,2273,382,3824,73.72
Retention Sasso,Yes,,PCT 403,998,1837,313,3148,76.91
Retention Sasso,Yes,,PCT 404,540,896,223,1659,77.34
Retention Sasso,Yes,,PCT 405,808,1696,326,2830,75.05
Retention Sasso,Yes,,PCT 406,1057,1930,612,3599,73.31
Retention Sasso,Yes,,PCT 407,158,251,60,469,72.04
Retention Sasso,Yes,,PCT 408,1206,2195,829,4230,75.04
Retention Sasso,Yes,,PCT 409,-,-,-,143,63.84
Retention Sasso,Yes,,PCT 410,1260,1671,286,3217,73.70
Retention Sasso,Yes,,PCT 501,804,1298,268,2370,74.11
Retention Sasso,Yes,,PCT 502,1104,1618,570,3292,69.10
Retention Sasso,Yes,,PCT 503,324,376,132,832,64.50
Retention Sasso,Yes,,PCT 504,638,781,423,1842,69.22
Retention Sasso,Yes,,PCT 505,545,730,324,1599,63.78
Retention Sasso,Yes,,PCT 506,284,261,125,670,62.09
Retention Sasso,Yes,,PCT 507,266,260,155,681,56.70
Retention Sasso,Yes,,PCT 508,730,1156,413,2299,64.63
Retention Sasso,Yes,,PCT 509,805,1567,270,2642,67.60
Retention Sasso,No,,PCT 101,328,568,72,968,26.79
Retention Sasso,No,,PCT 102,231,303,34,568,24.42
Retention Sasso,No,,PCT 103,227,214,57,498,25.49
Retention Sasso,No,,PCT 104,271,347,66,684,23.93
Retention Sasso,No,,PCT 105,610,715,100,1425,27.77
Retention Sasso,No,,PCT 106,313,443,138,894,23.11
Retention Sasso,No,,PCT 107,549,781,215,1545,26.81
Retention Sasso,No,,PCT 108,166,235,32,433,26.40
Retention Sasso,No,,PCT 109,229,365,62,656,21.91
Retention Sasso,No,,PCT 110,50,86,45,181,29.82
Retention Sasso,No,,PCT 111,236,260,42,538,24.15
Retention Sasso,No,,PCT 201,371,547,97,1015,26.19
Retention Sasso,No,,PCT 202,204,333,97,634,24.11
Retention Sasso,No,,PCT 203,430,461,169,1060,25.29
Retention Sasso,No,,PCT 204,229,303,139,671,24.80
Retention Sasso,No,,PCT 205,483,543,159,1185,24.83
Retention Sasso,No,,PCT 206,87,104,68,259,29.20
Retention Sasso,No,,PCT 207,323,482,195,1000,41.00
Retention Sasso,No,,PCT 208,88,150,85,323,29.58
Retention Sasso,No,,PCT 209,179,357,139,675,29.25
Retention Sasso,No,,PCT 301,130,146,46,322,27.15
Retention Sasso,No,,PCT 302,560,567,204,1331,27.99
Retention Sasso,No,,PCT 303,159,163,89,411,33.52
Retention Sasso,No,,PCT 304,439,418,147,1004,31.67
Retention Sasso,No,,PCT 305,590,521,147,1258,28.97
Retention Sasso,No,,PCT 306,207,152,63,422,23.80
